Date,TMax,TMin,TAvg,TDep,HDD,CDD,Precip,NewSnow,SnowDepth
5/1/06,77,49,63,5,2,0,0,0,0
5/2/06,75,48,61.5,3.4,3,0,0,0,0
5/3/06,75,48,61.5,3.3,3,0,0,0,0
5/4/06,62,51,56.5,-1.8,8,0,0,0,0
5/5/06,65,52,58.5,0.1,6,0,0,0,0
5/6/06,58,49,53.5,-5,11,0,0,0,0
5/7/06,66,50,58,-0.6,7,0,0,0,0
5/8/06,71,50,60.5,1.8,4,0,0,0,0
5/9/06,77,48,62.5,3.7,2,0,0,0,0
5/10/06,77,49,63,4.1,2,0,0,0,0
5/11/06,85,50,67.5,8.5,0,3,0,0,0
5/12/06,72,49,60.5,1.4,4,0,0,0,0
5/13/06,73,47,60,0.8,5,0,0,0,0
5/14/06,73,49,61,1.7,4,0,0,0,0
5/15/06,90,60,75,15.6,0,10,0,0,0
5/16/06,71,53,62,2.5,3,0,0,0,0
5/17/06,72,51,61.5,1.9,3,0,0,0,0
5/18/06,67,50,58.5,-1.2,6,0,0,0,0
5/19/06,70,50,60,0.2,5,0,0.24,0,0
5/20/06,62,49,55.5,-4.4,9,0,0,0,0
5/21/06,70,56,63,2.9,2,0,0.26,0,0
5/22/06,68,51,59.5,-0.7,5,0,0,0,0
5/23/06,71,55,63,2.7,2,0,0,0,0
5/24/06,73,55,64,3.6,1,0,0.02,0,0
5/25/06,73,50,61.5,1,3,0,0,0,0
5/26/06,72,51,61.5,0.9,3,0,0,0,0
5/27/06,69,47,58,-2.7,7,0,0,0,0
5/28/06,70,47,58.5,-2.3,6,0,0,0,0
5/29/06,73,47,60,-0.9,5,0,0,0,0
5/30/06,73,49,61,0,4,0,0,0,0
5/31/06,75,53,64,2.9,1,0,0,0,0
6/1/06,72,54,63,1.8,2,0,0,0,0
6/2/06,75,55,65,3.7,0,0,0,0,0
6/3/06,77,55,66,4.6,0,1,0,0,0
6/4/06,80,58,69,7.5,0,4,0,0,0
6/5/06,76,55,65.5,3.9,0,1,0,0,0
6/6/06,76,53,64.5,2.8,0,0,0,0,0
6/7/06,72,52,62,0.2,3,0,0,0,0
6/8/06,79,52,65.5,3.6,0,1,0,0,0
6/9/06,73,52,62.5,0.5,2,0,0,0,0
6/10/06,70,52,61,-1.1,4,0,0,0,0
6/11/06,63,52,57.5,-4.7,7,0,0,0,0
6/12/06,M,55,M,M,M,M,0,0,0
6/13/06,66,54,60,-2.4,5,0,0,0,0
6/14/06,69,50,59.5,-3,5,0,0,0,0
6/15/06,72,51,61.5,-1,3,0,0,0,0
6/16/06,77,56,66.5,3.9,0,2,0,0,0
6/17/06,89,55,72,9.3,0,7,0,0,0
6/18/06,86,52,69,6.3,0,4,0,0,0
6/19/06,79,50,64.5,1.7,0,0,0,0,0
6/20/06,76,51,63.5,0.6,1,0,0,0,0
6/21/06,M,54,M,M,M,M,0,0,0
6/22/06,93,62,77.5,14.5,0,13,0,0,0
6/23/06,90,53,71.5,8.5,0,7,0,0,0
6/24/06,73,53,63,-0.1,2,0,0,0,0
6/25/06,71,55,63,-0.1,2,0,0,0,0
6/26/06,75,55,65,1.8,0,0,0,0,0
6/27/06,82,55,68.5,5.3,0,4,0,0,0
6/28/06,69,57,63,-0.2,2,0,0,0,0
6/29/06,73,55,64,0.7,1,0,0,0,0
6/30/06,75,55,65,1.7,0,0,0,0,0
7/1/06,70,53,61.5,-1.8,3,0,0,0,0
7/2/06,72,52,62,-1.3,3,0,0,0,0
7/3/06,74,51,62.5,-0.8,2,0,0,0,0
7/4/06,74,52,63,-0.4,2,0,0,0,0
7/5/06,75,52,63.5,0.1,1,0,0,0,0
7/6/06,74,52,63,-0.4,2,0,0,0,0
7/7/06,78,49,63.5,0.1,1,0,0,0,0
7/8/06,84,53,68.5,5.1,0,4,0,0,0
7/9/06,84,52,68,4.6,0,3,0,0,0
7/10/06,74,53,63.5,0.1,1,0,0,0,0
7/11/06,75,52,63.5,0.1,1,0,0,0,0
7/12/06,73,53,63,-0.4,2,0,0,0,0
7/13/06,76,55,65.5,2.1,0,1,0,0,0
7/14/06,81,54,67.5,4.1,0,3,0,0,0
7/15/06,76,54,65,1.6,0,0,0,0,0
7/16/06,74,52,63,-0.4,2,0,0,0,0
7/17/06,79,52,65.5,2.1,0,1,0,0,0
7/18/06,84,55,69.5,6.1,0,5,0,0,0
7/19/06,79,59,69,5.5,0,4,0,0,0
7/20/06,81,57,69,5.5,0,4,0,0,0
7/21/06,81,59,70,6.5,0,5,0,0,0
7/22/06,84,62,73,9.5,0,8,0,0,0
7/23/06,99,62,80.5,17,0,16,0,0,0
7/24/06,90,57,73.5,10,0,9,0,0,0
7/25/06,88,57,72.5,9,0,8,0,0,0
7/26/06,84,57,70.5,7,0,6,0,0,0
7/27/06,72,55,63.5,-0.1,1,0,0,0,0
7/28/06,72,55,63.5,-0.1,1,0,0,0,0
7/29/06,65,56,60.5,-3.1,4,0,0,0,0
7/30/06,68,56,62,-1.6,3,0,0,0,0
7/31/06,78,55,66.5,2.9,0,2,0,0,0
8/1/06,78,54,66,2.3,0,1,0,0,0
8/2/06,75,53,64,0.3,1,0,0,0,0
8/3/06,72,53,62.5,-1.2,2,0,0,0,0
8/4/06,74,54,64,0.2,1,0,0,0,0
8/5/06,71,55,63,-0.8,2,0,0,0,0
8/6/06,75,54,64.5,0.7,0,0,0,0,0
8/7/06,74,55,64.5,0.6,0,0,0,0,0
8/8/06,73,56,64.5,0.6,0,0,0,0,0
8/9/06,82,58,70,6.1,0,5,0,0,0
8/10/06,92,56,74,10,0,9,0,0,0
8/11/06,75,54,64.5,0.5,0,0,0,0,0
8/12/06,74,55,64.5,0.5,0,0,0,0,0
8/13/06,73,53,63,-1.1,2,0,0,0,0
8/14/06,70,56,63,-1.1,2,0,0,0,0
8/15/06,71,54,62.5,-1.6,2,0,0,0,0
8/16/06,67,54,60.5,-3.6,4,0,0,0,0
8/17/06,72,50,61,-3.2,4,0,0,0,0
8/18/06,74,52,63,-1.2,2,0,0,0,0
8/19/06,71,52,61.5,-2.7,3,0,0,0,0
8/20/06,69,52,60.5,-3.7,4,0,0,0,0
8/21/06,66,53,59.5,-4.8,5,0,0,0,0
8/22/06,69,50,59.5,-4.8,5,0,0,0,0
8/23/06,73,53,63,-1.3,2,0,0,0,0
8/24/06,72,51,61.5,-2.8,3,0,0,0,0
8/25/06,70,53,61.5,-2.8,3,0,0,0,0
8/26/06,70,55,62.5,-1.9,2,0,0,0,0
8/27/06,70,52,61,-3.4,4,0,0,0,0
8/28/06,73,51,62,-2.4,3,0,0,0,0
8/29/06,71,52,61.5,-2.9,3,0,0,0,0
8/30/06,68,52,60,-4.4,5,0,0,0,0
8/31/06,80,51,65.5,1.1,0,1,0,0,0
9/1/06,79,53,66,1.6,0,1,0,0,0
9/2/06,72,52,62,-2.4,3,0,0,0,0
9/3/06,70,51,60.5,-3.9,4,0,0,0,0
9/4/06,68,52,60,-4.4,5,0,0,0,0
9/5/06,72,51,61.5,-2.8,3,0,0,0,0
9/6/06,77,51,64,-0.3,1,0,0,0,0
9/7/06,72,50,61,-3.3,4,0,0,0,0
9/8/06,70,52,61,-3.3,4,0,0,0,0
9/9/06,63,52,57.5,-6.8,7,0,0,0,0
9/10/06,63,51,57,-7.3,8,0,0,0,0
9/11/06,72,49,60.5,-3.8,4,0,0,0,0
9/12/06,85,51,68,3.8,0,3,0,0,0
9/13/06,88,52,70,5.8,0,5,0,0,0
9/14/06,70,51,60.5,-3.7,4,0,0,0,0
9/15/06,67,46,56.5,-7.7,8,0,0,0,0
9/16/06,72,47,59.5,-4.6,5,0,0,0,0
9/17/06,77,51,64,-0.1,1,0,0,0,0
9/18/06,84,52,68,3.9,0,3,0,0,0
9/19/06,82,52,67,2.9,0,2,0,0,0
9/20/06,75,50,62.5,-1.5,2,0,0,0,0
9/21/06,84,53,68.5,4.5,0,4,0,0,0
9/22/06,80,54,67,3,0,2,0,0,0
9/23/06,85,52,68.5,4.6,0,4,0,0,0
9/24/06,77,51,64,0.1,1,0,0,0,0
9/25/06,78,48,63,-0.9,2,0,0,0,0
9/26/06,89,51,70,6.2,0,5,0,0,0
9/27/06,67,53,60,-3.8,5,0,0,0,0
9/28/06,69,49,59,-4.7,6,0,0,0,0
9/29/06,64,50,57,-6.7,8,0,0,0,0
9/30/06,66,52,59,-4.6,6,0,0,0,0
10/1/06,64,49,56.5,-7.1,8,0,0,0,0
10/2/06,66,49,57.5,-6,7,0,0,0,0
10/3/06,70,48,59,-4.5,6,0,0,0,0
10/4/06,70,54,62,-1.4,3,0,0.09,0,0
10/5/06,66,51,58.5,-4.8,6,0,0.52,0,0
10/6/06,68,48,58,-5.3,7,0,0,0,0
10/7/06,60,49,54.5,-8.7,10,0,0,0,0
10/8/06,72,49,60.5,-2.6,4,0,0,0,0
10/9/06,81,51,66,3,0,1,0,0,0
10/10/06,77,51,64,1.1,1,0,0,0,0
10/11/06,69,48,58.5,-4.3,6,0,0,0,0
10/12/06,73,48,60.5,-2.2,4,0,0,0,0
10/13/06,68,53,60.5,-2.1,4,0,0,0,0
10/14/06,68,54,61,-1.5,4,0,0,0,0
10/15/06,66,51,58.5,-3.9,6,0,0,0,0
10/16/06,69,52,60.5,-1.8,4,0,0,0,0
10/17/06,69,47,58,-4.1,7,0,0,0,0
10/18/06,73,49,61,-1,4,0,0,0,0
10/19/06,79,49,64,2.2,1,0,0,0,0
10/20/06,80,52,66,4.3,0,1,0,0,0
10/21/06,84,54,69,7.5,0,4,0,0,0
10/22/06,85,51,68,6.7,0,3,0,0,0
10/23/06,79,46,62.5,1.3,2,0,0,0,0
10/24/06,80,50,65,4,0,0,0,0,0
10/25/06,67,45,56,-4.8,9,0,0,0,0
10/26/06,77,52,64.5,3.9,0,0,0,0,0
10/27/06,75,55,65,4.6,0,0,0,0,0
10/28/06,82,49,65.5,5.3,0,1,0,0,0
10/29/06,83,48,65.5,5.5,0,1,0,0,0
10/30/06,83,48,65.5,5.8,0,1,0,0,0
10/31/06,61,48,54.5,-5,10,0,0,0,0
11/1/06,65,45,55,-4.3,10,0,0,0,0
11/2/06,67,52,59.5,0.5,5,0,0.3,0,0
11/3/06,63,55,59,0.2,6,0,0.38,0,0
11/4/06,68,50,59,0.4,6,0,0,0,0
11/5/06,66,50,58,-0.3,7,0,0,0,0
11/6/06,71,52,61.5,3.4,3,0,0,0,0
11/7/06,76,52,64,6.2,1,0,0,0,0
11/8/06,74,55,64.5,7,0,0,0.01,0,0
11/9/06,68,45,56.5,-0.8,8,0,0,0,0
11/10/06,65,41,53,-4,12,0,0,0,0
11/11/06,65,48,56.5,-0.3,8,0,0,0,0
11/12/06,59,40,49.5,-7,15,0,0,0,0
11/13/06,63,45,54,-2.3,11,0,0,0,0
11/14/06,61,48,54.5,-1.5,10,0,0.93,0,0
11/15/06,66,45,55.5,-0.2,9,0,0,0,0
11/16/06,67,49,58,2.5,7,0,0.01,0,0
11/17/06,66,55,60.5,5.3,4,0,0,0,0
11/18/06,66,48,57,2,8,0,0,0,0
11/19/06,69,50,59.5,4.8,5,0,0,0,0
11/20/06,68,50,59,4.5,6,0,0,0,0
11/21/06,64,52,58,3.7,7,0,0,0,0
11/22/06,66,48,57,3,8,0,0,0,0
11/23/06,63,41,52,-1.8,13,0,0,0,0
11/24/06,62,37,49.5,-4.1,15,0,0,0,0
11/25/06,60,40,50,-3.4,15,0,0,0,0
11/26/06,64,40,52,-1.2,13,0,0,0,0
11/27/06,53,43,48,-5,17,0,0,0,0
11/28/06,55,37,46,-6.8,19,0,0.42,0,0
11/29/06,56,38,47,-5.6,18,0,0,0,0
11/30/06,56,39,47.5,-4.9,17,0,0,0,0
12/1/06,61,39,50,-2.2,15,0,0,0,0
12/2/06,64,41,52.5,0.4,12,0,0,0,0
12/3/06,64,47,55.5,3.6,9,0,0,0,0
12/4/06,67,41,54,2.3,11,0,0,0,0
12/5/06,68,42,55,3.4,10,0,0,0,0
12/6/06,70,42,56,4.5,9,0,0,0,0
12/7/06,67,41,54,2.7,11,0,0,0,0
12/8/06,69,45,57,5.8,8,0,0.52,0,0
12/9/06,66,50,58,6.9,7,0,0.67,0,0
12/10/06,62,45,53.5,2.5,11,0,0.24,0,0
12/11/06,59,43,51,0.2,14,0,0.08,0,0
12/12/06,57,50,53.5,2.8,11,0,1.46,0,0
12/13/06,58,52,55,4.4,10,0,0.04,0,0
12/14/06,59,54,56.5,5.9,8,0,0.04,0,0
12/15/06,59,45,52,1.5,13,0,0.23,0,0
12/16/06,55,35,45,-5.4,20,0,0,0,0
12/17/06,49,35,42,-8.3,23,0,0,0,0
12/18/06,52,33,42.5,-7.7,22,0,0,0,0
12/19/06,58,33,45.5,-4.7,19,0,0,0,0
12/20/06,54,35,44.5,-5.6,20,0,0,0,0
12/21/06,55,42,48.5,-1.6,16,0,0.6,0,0
12/22/06,54,38,46,-4,19,0,0,0,0
12/23/06,57,38,47.5,-2.5,17,0,0,0,0
12/24/06,59,41,50,0.1,15,0,0,0,0
12/25/06,56,41,48.5,-1.4,16,0,0,0,0
12/26/06,59,46,52.5,2.6,12,0,0.57,0,0
12/27/06,63,46,54.5,4.7,10,0,0.08,0,0
12/28/06,56,41,48.5,-1.3,16,0,0,0,0
12/29/06,59,38,48.5,-1.3,16,0,0,0,0
12/30/06,56,36,46,-3.8,19,0,0,0,0
12/31/06,58,38,48,-1.7,17,0,0,0,0
1/1/07,53,38,45.5,-4.2,19,0,0,0,0
1/2/07,62,43,52.5,2.8,12,0,0,0,0
1/3/07,62,42,52,2.3,13,0,0.08,0,0
1/4/07,59,47,53,3.3,12,0,0.31,0,0
1/5/07,54,35,44.5,-5.2,20,0,0,0,0
1/6/07,56,37,46.5,-3.2,18,0,0,0,0
1/7/07,59,40,49.5,-0.2,15,0,0,0,0
1/8/07,65,45,55,5.2,10,0,0,0,0
1/9/07,68,44,56,6.2,9,0,0,0,0
1/10/07,68,40,54,4.2,11,0,0,0,0
1/11/07,58,33,45.5,-4.3,19,0,0,0,0
1/12/07,52,32,42,-7.9,23,0,0,0,0
1/13/07,48,29,38.5,-11.4,26,0,0,0,0
1/14/07,51,31,41,-8.9,24,0,0,0,0
1/15/07,49,34,41.5,-8.5,23,0,0,0,0
1/16/07,55,33,44,-6,21,0,0.1,0,0
1/17/07,54,34,44,-6.1,21,0,0.12,0,0
1/18/07,56,35,45.5,-4.6,19,0,0,0,0
1/19/07,62,38,50,-0.2,15,0,0,0,0
1/20/07,63,39,51,0.7,14,0,0,0,0
1/21/07,61,43,52,1.7,13,0,0,0,0
1/22/07,67,42,54.5,4.1,10,0,0,0,0
1/23/07,64,36,50,-0.5,15,0,0,0,0
1/24/07,65,38,51.5,0.9,13,0,0,0,0
1/25/07,64,39,51.5,0.8,13,0,0,0,0
1/26/07,55,42,48.5,-2.3,16,0,0.09,0,0
1/27/07,53,44,48.5,-2.4,16,0,0.26,0,0
1/28/07,59,44,51.5,0.6,13,0,0.04,0,0
1/29/07,59,44,51.5,0.4,13,0,0,0,0
1/30/07,65,42,53.5,2.3,11,0,0,0,0
1/31/07,59,44,51.5,0.2,13,0,0,0,0
2/1/07,57,43,50,-1.4,15,0,0,0,0
2/2/07,51,44,47.5,-4,17,0,0,0,0
2/3/07,58,39,48.5,-3.1,16,0,0,0,0
2/4/07,63,42,52.5,0.8,12,0,0,0,0
2/5/07,69,44,56.5,4.7,8,0,0,0,0
2/6/07,66,44,55,3,10,0,0,0,0
2/7/07,63,50,56.5,4.4,8,0,0.52,0,0
2/8/07,61,46,53.5,1.3,11,0,0.65,0,0
2/9/07,56,49,52.5,0.2,12,0,0.55,0,0
2/10/07,60,53,56.5,4.1,8,0,1.41,0,0
2/11/07,60,49,54.5,1.9,10,0,0.02,0,0
2/12/07,60,44,52,-0.7,13,0,0.44,0,0
2/13/07,60,43,51.5,-1.3,13,0,0,0,0
2/14/07,60,40,50,-2.9,15,0,0,0,0
2/15/07,62,44,53,0,12,0,0,0,0
2/16/07,76,39,57.5,4.4,7,0,0,0,0
2/17/07,72,54,63,9.8,2,0,0,0,0
2/18/07,77,44,60.5,7.2,4,0,0,0,0
2/19/07,65,39,52,-1.4,13,0,0,0,0
2/20/07,67,44,55.5,2,9,0,0,0,0
2/21/07,60,47,53.5,-0.1,11,0,0,0,0
2/22/07,59,41,50,-3.7,15,0,0.87,0,0
2/23/07,55,36,45.5,-8.3,19,0,0,0,0
2/24/07,59,39,49,-4.9,16,0,0.39,0,0
2/25/07,57,46,51.5,-2.5,13,0,0.12,0,0
2/26/07,55,44,49.5,-4.6,15,0,0.46,0,0
2/27/07,52,36,44,-10.2,21,0,0.36,0,0
2/28/07,50,34,42,-12.2,23,0,0,0,0
3/1/07,55,37,46,-8.3,19,0,0,0,0
3/2/07,56,38,47,-7.4,18,0,0,0,0
3/3/07,64,43,53.5,-0.9,11,0,0,0,0
3/4/07,67,48,57.5,3,7,0,0,0,0
3/5/07,73,49,61,6.5,4,0,0,0,0
3/6/07,70,43,56.5,1.9,8,0,0,0,0
3/7/07,69,47,58,3.4,7,0,0,0,0
3/8/07,61,40,50.5,-4.2,14,0,0,0,0
3/9/07,64,43,53.5,-1.2,11,0,0,0,0
3/10/07,63,44,53.5,-1.3,11,0,0,0,0
3/11/07,69,48,58.5,3.7,6,0,0,0,0
3/12/07,80,54,67,12.2,0,2,0,0,0
3/13/07,82,50,66,11.1,0,1,0,0,0
3/14/07,72,46,59,4.1,6,0,0,0,0
3/15/07,69,45,57,2.1,8,0,0,0,0
3/16/07,78,48,63,8,2,0,0,0,0
3/17/07,79,47,63,8,2,0,0,0,0
3/18/07,65,47,56,1,9,0,0,0,0
3/19/07,69,47,58,2.9,7,0,0,0,0
3/20/07,63,51,57,1.9,8,0,0.39,0,0
3/21/07,62,41,51.5,-3.6,13,0,0.02,0,0
3/22/07,66,45,55.5,0.3,9,0,0,0,0
3/23/07,73,45,59,3.8,6,0,0,0,0
3/24/07,71,47,59,3.8,6,0,0,0,0
3/25/07,60,47,53.5,-1.8,11,0,0,0,0
3/26/07,61,50,55.5,0.2,9,0,0.23,0,0
3/27/07,60,39,49.5,-5.8,15,0,0,0,0
3/28/07,61,39,50,-5.4,15,0,0,0,0
3/29/07,68,42,55,-0.4,10,0,0,0,0
3/30/07,73,44,58.5,3,6,0,0,0,0
3/31/07,68,42,55,-0.5,10,0,0,0,0
4/1/07,72,45,58.5,2.9,6,0,0,0,0
4/2/07,73,39,56,0.4,9,0,0,0,0
4/3/07,70,43,56.5,0.8,8,0,0,0,0
4/4/07,69,46,57.5,1.8,7,0,0,0,0
4/5/07,71,47,59,3.2,6,0,0,0,0
4/6/07,70,46,58,2.1,7,0,0,0,0
4/7/07,60,50,55,-0.9,10,0,0.03,0,0
4/8/07,61,47,54,-2,11,0,0,0,0
4/9/07,67,49,58,1.9,7,0,0,0,0
4/10/07,69,42,55.5,-0.7,9,0,0,0,0
4/11/07,71,47,59,2.8,6,0,0.24,0,0
4/12/07,65,42,53.5,-2.8,11,0,0,0,0
4/13/07,66,42,54,-2.4,11,0,0,0,0
4/14/07,69,47,58,1.5,7,0,0.42,0,0
4/15/07,59,42,50.5,-6,14,0,0,0,0
4/16/07,71,49,60,3.4,5,0,0,0,0
4/17/07,74,47,60.5,3.8,4,0,0,0,0
4/18/07,64,38,51,-5.8,14,0,0,0,0
4/19/07,63,39,51,-5.9,14,0,0.16,0,0
4/20/07,56,43,49.5,-7.5,15,0,0.08,0,0
4/21/07,64,45,54.5,-2.6,10,0,0.36,0,0
4/22/07,58,45,51.5,-5.7,13,0,0.27,0,0
4/23/07,61,41,51,-6.3,14,0,0,0,0
4/24/07,68,46,57,-0.4,8,0,0,0,0
4/25/07,67,47,57,-0.5,8,0,0,0,0
4/26/07,67,43,55,-2.6,10,0,0,0,0
4/27/07,75,47,61,3.4,4,0,0,0,0
4/28/07,81,50,65.5,7.8,0,1,0,0,0
4/29/07,79,47,63,5.2,2,0,0,0,0
4/30/07,65,46,55.5,-2.4,9,0,0,0,0
5/1/07,75,45,60,2,5,0,0,0,0
5/2/07,66,52,59,0.9,6,0,0.31,0,0
5/3/07,65,43,54,-4.2,11,0,0.07,0,0
5/4/07,61,45,53,-5.3,12,0,0.21,0,0
5/5/07,65,43,54,-4.4,11,0,0,0,0
5/6/07,77,51,64,5.5,1,0,0,0,0
5/7/07,89,66,77.5,18.9,0,13,0,0,0
5/8/07,91,56,73.5,14.8,0,9,0,0,0
5/9/07,83,48,65.5,6.7,0,1,0,0,0
5/10/07,68,47,57.5,-1.4,7,0,0,0,0
5/11/07,65,46,55.5,-3.5,9,0,0,0,0
5/12/07,63,43,53,-6.1,12,0,0,0,0
5/13/07,65,46,55.5,-3.7,9,0,0,0,0
5/14/07,71,46,58.5,-0.8,6,0,0,0,0
5/15/07,65,47,56,-3.4,9,0,0,0,0
5/16/07,60,45,52.5,-7,12,0,0,0,0
5/17/07,72,46,59,-0.6,6,0,0,0,0
5/18/07,67,46,56.5,-3.2,8,0,0,0,0
5/19/07,68,48,58,-1.8,7,0,0,0,0
5/20/07,74,48,61,1.1,4,0,0,0,0
5/21/07,75,50,62.5,2.4,2,0,0,0,0
5/22/07,77,47,62,1.8,3,0,0,0,0
5/23/07,78,52,65,4.7,0,0,0,0,0
5/24/07,87,47,67,6.6,0,2,0,0,0
5/25/07,72,47,59.5,-1,5,0,0,0,0
5/26/07,66,48,57,-3.6,8,0,0,0,0
5/27/07,67,48,57.5,-3.2,7,0,0,0,0
5/28/07,63,48,55.5,-5.3,9,0,0,0,0
5/29/07,68,48,58,-2.9,7,0,0,0,0
5/30/07,65,50,57.5,-3.5,7,0,0,0,0
5/31/07,62,48,55,-6.1,10,0,0,0,0
6/1/07,64,48,56,-5.2,9,0,0,0,0
6/2/07,66,48,57,-4.3,8,0,0,0,0
6/3/07,64,48,56,-5.4,9,0,0,0,0
6/4/07,67,52,59.5,-2,5,0,0,0,0
6/5/07,70,52,61,-0.6,4,0,0,0,0
6/6/07,69,45,57,-4.7,8,0,0,0,0
6/7/07,73,46,59.5,-2.3,5,0,0,0,0
6/8/07,73,M,M,M,M,M,0,0,0
6/9/07,69,47,58,-4,7,0,0,0,0
6/10/07,75,53,64,1.9,1,0,0,0,0
6/11/07,78,49,63.5,1.3,1,0,0,0,0
6/12/07,79,48,63.5,1.2,1,0,0,0,0
6/13/07,90,53,71.5,9.1,0,7,0,0,0
6/14/07,89,54,71.5,9,0,7,0,0,0
6/15/07,90,53,71.5,9,0,7,0,0,0
6/16/07,79,50,64.5,1.9,0,0,0,0,0
6/17/07,68,46,57,-5.7,8,0,0,0,0
6/18/07,77,46,61.5,-1.2,3,0,0,0,0
6/19/07,75,47,61,-1.8,4,0,0,0,0
6/20/07,69,50,59.5,-3.4,5,0,0,0,0
6/21/07,M,51,M,M,M,M,0,0,0
6/22/07,78,49,63.5,0.5,1,0,0,0,0
6/23/07,82,50,66,3,0,1,0,0,0
6/24/07,80,48,64,0.9,1,0,0,0,0
6/25/07,80,49,64.5,1.4,0,0,0,0,0
6/26/07,82,49,65.5,2.3,0,1,0,0,0
6/27/07,71,50,60.5,-2.7,4,0,0,0,0
6/28/07,74,50,62,-1.2,3,0,0,0,0
6/29/07,74,56,65,1.7,0,0,0,0,0
6/30/07,75,51,63,-0.3,2,0,0,0,0
7/1/07,76,50,63,-0.3,2,0,0,0,0
7/2/07,78,50,64,0.7,1,0,0,0,0
7/3/07,84,53,68.5,5.2,0,4,0,0,0
7/4/07,80,52,66,2.6,0,1,0,0,0
7/5/07,84,50,67,3.6,0,2,0,0,0
7/6/07,83,50,66.5,3.1,0,2,0,0,0
7/7/07,66,50,58,-5.4,7,0,0,0,0
7/8/07,71,51,61,-2.4,4,0,0,0,0
7/9/07,70,51,60.5,-2.9,4,0,0,0,0
7/10/07,69,52,60.5,-2.9,4,0,0,0,0
7/11/07,70,53,61.5,-1.9,3,0,0,0,0
7/12/07,71,50,60.5,-2.9,4,0,0,0,0
7/13/07,76,51,63.5,0.1,1,0,0,0,0
7/14/07,79,53,66,2.6,0,1,0,0,0
7/15/07,74,53,63.5,0.1,1,0,0,0,0
7/16/07,81,54,67.5,4.1,0,3,0,0,0
7/17/07,72,52,62,-1.4,3,0,0,0,0
7/18/07,74,58,66,2.6,0,1,0.05,0,0
7/19/07,75,53,64,0.5,1,0,0,0,0
7/20/07,78,53,65.5,2,0,1,0,0,0
7/21/07,77,56,66.5,3,0,2,0,0,0
7/22/07,79,58,68.5,5,0,4,0,0,0
7/23/07,80,56,68,4.5,0,3,0,0,0
7/24/07,84,55,69.5,6,0,5,0,0,0
7/25/07,75,53,64,0.5,1,0,0,0,0
7/26/07,70,52,61,-2.5,4,0,0,0,0
7/27/07,72,52,62,-1.6,3,0,0,0,0
7/28/07,74,50,62,-1.6,3,0,0,0,0
7/29/07,79,52,65.5,1.9,0,1,0,0,0
7/30/07,77,52,64.5,0.9,0,0,0,0,0
7/31/07,76,50,63,-0.6,2,0,0,0,0
8/1/07,71,51,61,-2.7,4,0,0,0,0
8/2/07,71,53,62,-1.7,3,0,0,0,0
8/3/07,73,51,62,-1.7,3,0,0,0,0
8/4/07,73,50,61.5,-2.3,3,0,0,0,0
8/5/07,73,51,62,-1.8,3,0,0,0,0
8/6/07,63,52,57.5,-6.3,7,0,0,0,0
8/7/07,66,53,59.5,-4.4,5,0,0,0,0
8/8/07,70,52,61,-2.9,4,0,0,0,0
8/9/07,70,53,61.5,-2.4,3,0,0,0,0
8/10/07,72,50,61,-3,4,0,0,0,0
8/11/07,75,52,63.5,-0.5,1,0,0,0,0
8/12/07,73,52,62.5,-1.5,2,0,0,0,0
8/13/07,74,51,62.5,-1.6,2,0,0,0,0
8/14/07,75,49,62,-2.1,3,0,0,0,0
8/15/07,72,52,62,-2.1,3,0,0,0,0
8/16/07,77,53,65,0.9,0,0,0,0,0
8/17/07,80,51,65.5,1.3,0,1,0,0,0
8/18/07,84,52,68,3.8,0,3,0,0,0
8/19/07,78,53,65.5,1.3,0,1,0,0,0
8/20/07,76,59,67.5,3.3,0,3,0,0,0
8/21/07,80,55,67.5,3.2,0,3,0,0,0
8/22/07,82,54,68,3.7,0,3,0,0,0
8/23/07,79,52,65.5,1.2,0,1,0,0,0
8/24/07,75,54,64.5,0.2,0,0,0,0,0
8/25/07,69,54,61.5,-2.8,3,0,0,0,0
8/26/07,73,54,63.5,-0.9,1,0,0,0,0
8/27/07,69,52,60.5,-3.9,4,0,0,0,0
8/28/07,74,50,62,-2.4,3,0,0,0,0
8/29/07,82,56,69,4.6,0,4,0,0,0
8/30/07,86,57,71.5,7.1,0,7,0,0,0
8/31/07,87,55,71,6.6,0,6,0,0,0
9/1/07,79,54,66.5,2.1,0,2,0,0,0
9/2/07,83,52,67.5,3.1,0,3,0,0,0
9/3/07,88,54,71,6.6,0,6,0,0,0
9/4/07,76,58,67,2.6,0,2,0,0,0
9/5/07,77,53,65,0.7,0,0,0,0,0
9/6/07,87,56,71.5,7.2,0,7,0,0,0
9/7/07,74,54,64,-0.3,1,0,0,0,0
9/8/07,71,55,63,-1.3,2,0,0,0,0
9/9/07,69,54,61.5,-2.8,3,0,0,0,0
9/10/07,69,56,62.5,-1.8,2,0,0,0,0
9/11/07,74,54,64,-0.3,1,0,0,0,0
9/12/07,77,48,62.5,-1.7,2,0,0,0,0
9/13/07,67,55,61,-3.2,4,0,0,0,0
9/14/07,76,56,66,1.8,0,1,0,0,0
9/15/07,74,55,64.5,0.3,0,0,0,0,0
9/16/07,71,55,63,-1.1,2,0,0,0,0
9/17/07,73,54,63.5,-0.6,1,0,0,0,0
9/18/07,76,54,65,0.9,0,0,0,0,0
9/19/07,72,49,60.5,-3.6,4,0,0,0,0
9/20/07,68,46,57,-7,8,0,0,0,0
